ª1ª~ª7130ª~ª23/06/14ª~ªInvoiceª~ªPPI00001ª~ªOrder PO00001ª~ªª~ª1,293.6ª~ªª~ªª~ªWAQARª~ªPURCHASESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ªPurchaseª~ªEXPORTª~ªVAT 25%ª~ªG/L Accountª~ª1ª~ª1,293.6ª~ª0ª~ª23/06/14ª~ªSI-00036ª~ªVendorª~ªV00001ª~ªPP-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªEXPORTª~ªVAT 25%ª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª2ª~ª5420ª~ª23/06/14ª~ªInvoiceª~ªPPI00001ª~ªOrder PO00001ª~ªª~ª-1,293.6ª~ªª~ªª~ªWAQARª~ªPURCHASESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ª ª~ªª~ªª~ªG/L Accountª~ª1ª~ª0ª~ª1,293.6ª~ª23/06/14ª~ªSI-00036ª~ªVendorª~ªV00001ª~ªPP-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªª~ªª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª3ª~ª7240ª~ª23/06/14ª~ªInvoiceª~ªPPI00002ª~ªOrder PO00002ª~ªª~ª724.57ª~ªª~ªª~ªWAQARª~ªPURCHASESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ªPurchaseª~ªEXPORTª~ªVAT 25%ª~ªG/L Accountª~ª2ª~ª724.57ª~ª0ª~ª23/06/14ª~ªSI-00037ª~ªVendorª~ªV00001ª~ªPP-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªEXPORTª~ªNO VATª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª4ª~ª5420ª~ª23/06/14ª~ªInvoiceª~ªPPI00002ª~ªOrder PO00002ª~ªª~ª-724.57ª~ªª~ªª~ªWAQARª~ªPURCHASESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ª ª~ªª~ªª~ªG/L Accountª~ª2ª~ª0ª~ª724.57ª~ª23/06/14ª~ªSI-00037ª~ªVendorª~ªV00001ª~ªPP-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªª~ªª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª5ª~ª6110ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª-1,673.28ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª-418.32ª~ªª~ªª~ªª~ªSaleª~ªNATIONALª~ªVAT 25%ª~ªG/L Accountª~ª3ª~ª0ª~ª1,673.28ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªNATIONALª~ªVAT 25%ª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª6ª~ª5610ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª-418.32ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ª ª~ªª~ªª~ªG/L Accountª~ª3ª~ª0ª~ª418.32ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªª~ªª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª7ª~ª8471ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª478.08ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª119.52ª~ªª~ªª~ªª~ªSaleª~ªNATIONALª~ªVAT 25%ª~ªG/L Accountª~ª3ª~ª478.08ª~ª0ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªNATIONALª~ªVAT 25%ª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª8ª~ª5610ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª119.52ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ª ª~ªª~ªª~ªG/L Accountª~ª3ª~ª119.52ª~ª0ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªª~ªª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª9ª~ª5353ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª-806.4ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª-201.6ª~ªª~ªª~ªª~ªSaleª~ªNATIONALª~ªVAT 25%ª~ªG/L Accountª~ª3ª~ª0ª~ª806.4ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªNATIONALª~ªVAT 25%ª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª10ª~ª5610ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª-201.6ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ª ª~ªª~ªª~ªG/L Accountª~ª3ª~ª0ª~ª201.6ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªª~ªª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
ª11ª~ª2310ª~ª02/07/14ª~ªInvoiceª~ªPSI00001ª~ªOrder SO00002ª~ªª~ª2,502ª~ªª~ªª~ªWAQARª~ªSALESª~ªYesª~ªNoª~ªª~ª0ª~ª0ª~ªª~ªª~ªª~ª ª~ªª~ªª~ªG/L Accountª~ª3ª~ª2,502ª~ª0ª~ª02/07/14ª~ªª~ªCustomerª~ªC00002ª~ªPS-INVOICEª~ªª~ªNoª~ªª~ªNoª~ªª~ªª~ª0ª~ª0ª~ª0ª~ª0ª~ªª~ª ª~ª0ª~ª0ª
